Topic,Region,Country,Name,Year,TotPop1000,ToTArea,Incomes,Subregion,Domain,ITTO,COMIFAC,FOREUR,Montreal,UNECE,Forest,TSFor,TTFor,Forchange,ForPerc,PerCapFor,NatFor,Nfchange,OthWooLan,TSOthWooLan,TTOthWooLan,OthLan,LanTreCov,InWater,Landarea,ForExp,TSForExp,TTForExp, Afforest,NatForExp,Deforest,TSDeforest,TTDeforest,HumDef,Reforest,TSReforest,TTReforest,ArtRef,PrimFor,TSPrimFor,TTPrimFor,NatRegFor,TSNatRegFor,TTNatRegFor,IntroSpp,NatzedSpp,PlantFor,TSPlantFor,TTPlantFor,Pfchange,IntroSppPlant,Mangrove,TSMangrove,TTMangrove,PlantMan
1,NCA,GLP,Guadeloupe,2015,471.8446926,170,,Carib,Trp,no,no,no,no,no,71.496,2,2,#REF!,45.709756,0.151524,67.3,-0.4,11.687,2,2,84.917,,1.9,168.1,,2,2,,,,2,2,,,1,1,,35.99,2,2,31.306,2,2,,,4.2,2,2,0,4.1,5.66,2,1,
1,NCA,GLP,Guadeloupe,9999,,,,Carib,Trp,no,no,no,no,no,71.496,2,2,,,,,,,2,2,,,,0,,2,2,,,,2,2,,,1,1,,,2,2,,2,2,,,,2,2,,,,2,1,
1,AFR,GMB,Gambia,1990,916.811,"1,130.00",L,WCAfr,Trp,no,no,no,no,no,442,2,1,,50.170261,0.482106,440.7,,119,2,1,439,,130,"1,000.00",,,,,,,2,1,,,,,,1.2,1,1,439.5,1,1,,,1.3,1,1,,,59.6,1,1,
1,AFR,GMB,Gambia,2000,1228.863,"1,130.00",L,WCAfr,Trp,no,no,no,no,no,461,2,1,19,51.856018,0.375144,459.6,18.9,111,2,1,428,,130,"1,000.00",,,,,,,2,1,,,,,,1.2,1,1,458.4,1,1,,,1.4,1,1,0.1,,59.6,1,1,
1,AFR,GMB,Gambia,2005,1436.549,"1,130.00",L,WCAfr,Trp,no,no,no,no,no,471,2,1,10,52.743561,0.327869,469.6,10,107,2,1,422,,130,"1,000.00",,,,,,,2,1,,,,,,1,1,1,468.6,1,1,,,1.4,1,1,0,,59.6,1,1,
1,AFR,GMB,Gambia,2010,1680.64,"1,130.00",L,WCAfr,Trp,no,no,no,no,no,480,2,1,9,53.511706,0.285605,478.6,9,103,2,1,417,,130,"1,000.00",,,,,,,2,1,,,,,,0.8,1,1,477.8,1,1,,,1.4,1,1,0,,59.6,1,1,
1,AFR,GMB,Gambia,2015,1976.322231,"1,130.00",L,WCAfr,Trp,no,no,no,no,no,488,2,1,8,54.162042,0.246923,486.6,8,99,2,1,413,,130,"1,000.00",,,,,,,2,1,,,,,,0.8,1,1,485.8,1,1,,,1.4,1,1,0,,59.6,1,1,0.2
1,AFR,GMB,Gambia,9999,,,L,WCAfr,Trp,no,no,no,no,no,488,2,1,,,,,,,2,1,,,,0,,,,,,,2,1,,,,,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AFR,GNB,Guinea-Bissau,1990,1017.385,"3,613.00",L,WCAfr,Trp,no,no,no,no,no,2216,1,1,,87.971417,2.178133,2215.8,,293,1,1,303,,801,"2,812.00",,,,,,,,,,,,,,0,1,1,2215.785,1,1,,,0.215,1,1,,,248.4,1,1,
1,AFR,GNB,Guinea-Bissau,2000,1273.312,"3,613.00",L,WCAfr,Trp,no,no,no,no,no,2120,1,1,,82.458187,1.664949,2119.6,-96.2,241,1,1,451,,801,"2,812.00",,,,,,,,,,,,,,0,1,1,2119.63,1,1,,,0.37,1,1,0.16,,221,1,1,
1,AFR,GNB,Guinea-Bissau,2005,1421.515,"3,613.00",L,WCAfr,Trp,no,no,no,no,no,2072,1,1,,80.434783,1.4576,2071.5,-48.2,236,1,1,504,,801,"2,812.00",,,,,,,,,,,,,,0,1,1,2071.46,1,1,,,0.54,1,1,0.17,,210,1,1,
1,AFR,GNB,Guinea-Bissau,2010,1586.624,"3,613.00",L,WCAfr,Trp,no,no,no,no,no,2022,1,1,,78.311387,1.274404,2021.3,-50.2,230,1,1,560,,801,"2,812.00",,,,,,,,,,,,,,0,1,1,2021.29,1,1,,,0.71,1,1,0.17,,199,1,1,
1,AFR,GNB,Guinea-Bissau,2015,1681.546365,"3,613.00",L,WCAfr,Trp,no,no,no,no,no,1972,1,1,,76.197836,1.17273,1971.1,-50.17,224,1,1,616,,801,"2,812.00",,,,,,,,,,,,,,0,1,1,1971.12,1,1,,,0.88,1,1,0.17,,188,1,1,
1,AFR,GNB,Guinea-Bissau,9999,,,,WCAfr,Trp,no,no,no,no,no,1972,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AFR,GNQ,Equatorial Guinea,1990,373.851,"2,805.00",H,WCAfr,Trp,no,yes,no,no,no,1860,1,1,,66.476054,4.975244,1860,,7,1,1,938,0,0,"2,805.00",0,1,1,0,0,0,1,1,117,0,1,1,0,0,1,1,1860,1,1,0,,0,1,1,,0,26,1,1,0
1,AFR,GNQ,Equatorial Guinea,2000,518.179,"2,805.00",H,WCAfr,Trp,no,yes,no,no,no,1743,1,1,-117,62.316768,3.363703,1743,-117,8,1,1,1054,0,0,"2,805.00",0,1,1,0,0,0,1,1,58.5,0,1,1,0,0,1,1,1743,1,1,0,,0.125,1,1,0.13,0,25.3,1,1,0
1,AFR,GNQ,Equatorial Guinea,2005,603.648,"2,805.00",H,WCAfr,Trp,no,yes,no,no,no,1685,1,1,-58,60.243118,2.791362,1685,-58,8,1,1,1112,0,0,"2,805.00",0,1,1,0,0,0,1,1,58.5,0,1,1,0,0,1,1,1685,1,1,0,,0.125,1,1,0,0,25,1,1,0
1,AFR,GNQ,Equatorial Guinea,2010,696.167,"2,805.00",H,WCAfr,Trp,no,yes,no,no,no,1626,1,1,-59,58.133715,2.335646,1626,-59,8,1,1,1171,0,0,"2,805.00",0,1,1,0,0,0,1,1,58.5,0,1,1,,0,1,1,1626,1,1,0,,0.125,1,1,0,0,24.7,1,1,0
1,AFR,GNQ,Equatorial Guinea,2015,802.3440783,"2,805.00",H,WCAfr,Trp,no,yes,no,no,no,1568,1,1,-58,56.080114,1.954274,1568,-58,9,1,1,1228,0,0,"2,805.00",,1,1,,,,1,1,,,1,1,,0,1,1,1568,1,1,0,0,0.125,1,1,0,0,24.4,1,1,0
1,AFR,GNQ,Equatorial Guinea,9999,,,H,WCAfr,Trp,no,yes,no,no,no,1568,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,EU,GRC,Greece,1990,10160.501,"13,196.00",H,Europe,SubTrp,no,no,yes,no,yes,3299,1,1,,34.087621,0.324689,3181,,3212,1,1,6379,,306,"12,890.00",,,,,,,,,,,,,,0,1,1,3181,1,1,,,118,1,1,,,0,1,1,
1,EU,GRC,Greece,2000,10986.883,"13,196.00",H,Europe,SubTrp,no,no,yes,no,yes,3601,1,1,,36.132852,0.327754,3472,291,2924,1,1,6365,,306,"12,890.00",,,,,,,,,,,,,,0,1,1,3472,1,1,,,129,1,1,11,,0,1,1,
1,EU,GRC,Greece,2005,11041.642,"13,196.00",H,Europe,SubTrp,no,no,yes,no,yes,3752,1,1,,37.111771,0.339805,3618,146,2780,1,1,6358,,306,"12,890.00",,,,,,,,,,,,,,0,1,1,3618,1,1,,,134,1,1,5,,0,1,1,
1,EU,GRC,Greece,2010,11109.999,"13,196.00",H,Europe,SubTrp,no,no,yes,no,yes,3903,1,1,,38.063195,0.351305,3763,145,2636,1,1,6351,,306,"12,890.00",,,,,,,,,,,,,,0,1,1,3763,1,1,,,140,1,1,6,,0,1,1,
1,EU,GRC,Greece,2015,11472.55941,"13,196.00",H,Europe,SubTrp,no,no,yes,no,yes,4054,1,1,,38.988267,0.353365,3914,151,2492,1,1,6344,,306,"12,890.00",,,,,,,,,,,,,,0,1,1,3914,1,1,,,140,1,1,0,,0,1,1,
1,EU,GRC,Greece,9999,,,,Europe,SubTrp,no,no,yes,no,yes,4054,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,,1,1,
1,NCA,GRD,Grenada,1990,96.286,34,UM,Carib,Trp,no,no,no,no,no,16.99,1,1,,51.846201,0.176453,16.8,,1.23,1,1,15.78,0.29,0,34,,,,0,,,,,,,1,1,0,2.32,1,1,14.461,1,1,,,0.21,1,1,,,0.18,1,1,
1,NCA,GRD,Grenada,2000,101.62,34,UM,Carib,Trp,no,no,no,no,no,16.99,1,1,,51.846201,0.167191,16.8,0,1.23,1,1,15.78,0.29,0,34,,,,0,,,,,,,1,1,0,2.32,1,1,14.461,1,1,,,0.21,1,1,0,,0.18,1,1,
1,NCA,GRD,Grenada,2005,102.951,34,UM,Carib,Trp,no,no,no,no,no,16.99,1,1,,51.846201,0.16503,16.8,0,1.23,1,1,15.78,0.29,0,34,,,,0,,,,,,,1,1,0,2.32,1,1,14.461,1,1,,,0.21,1,1,0,,0.18,1,1,
1,NCA,GRD,Grenada,2010,104.677,34,UM,Carib,Trp,no,no,no,no,no,16.99,1,1,,51.846201,0.162309,16.8,0,1.23,1,1,15.78,0.29,0,34,,,,,,,,,,,1,1,,2.32,1,1,14.461,1,1,,,0.21,1,1,0,,0.18,1,1,
1,NCA,GRD,Grenada,2015,106.4674488,34,UM,Carib,Trp,no,no,no,no,no,16.99,1,1,,51.846201,0.159579,16.8,0,1.23,1,1,15.78,0.29,0,34,,,,,,,,,,,1,1,,2.32,1,1,14.461,1,1,,,0.21,1,1,0,,0.18,1,1,
1,NCA,GRD,Grenada,9999,,,,Carib,Trp,no,no,no,no,no,16.99,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,NCA,GRL,Greenland,1990,55.603,"34,170.00",H,NAmer,Pol,no,no,no,no,no,0.22,1,1,,0.000644,0.003957,0,,7.5,1,1,34162.28,0,0,"34,170.00",0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,,0.22,1,1,,0.22,0,3,3,0
1,NCA,GRL,Greenland,2000,56.174,"41,045.00",H,NAmer,Pol,no,no,no,no,no,0.22,1,1,,0.000536,0.003916,0,0,7.5,1,1,41037.28,0,0,"41,045.00",0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,,0.22,1,1,0,0.22,0,3,3,0
1,NCA,GRL,Greenland,2005,56.953,"41,045.00",H,NAmer,Pol,no,no,no,no,no,0.22,1,1,,0.000536,0.003863,0,0,7.5,1,1,41037.28,0,0,"41,045.00",0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,,0.22,1,1,0,0.22,0,3,3,0
1,NCA,GRL,Greenland,2010,56.546,"41,045.00",H,NAmer,Pol,no,no,no,no,no,0.22,1,1,,0.000536,0.003891,0,0,7.5,1,1,41037.28,0,0,"41,045.00",0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,,0.22,1,1,0,0.22,0,3,3,0
1,NCA,GRL,Greenland,2015,56.546,"41,045.00",H,NAmer,Pol,no,no,no,no,no,0.22,1,1,,0.000536,0.003891,0,0,7.5,1,1,41037.28,0,0,"41,045.00",,1,1,,,,1,1,,,1,1,,0,1,1,0,1,1,0,,0.22,1,1,0,0.22,0,3,3,0
1,NCA,GRL,Greenland,9999,,,H,NAmer,Pol,no,no,no,no,no,0.22,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,3,3,
1,NCA,GTM,Guatemala,1990,8890.329,"10,889.00",LM,CAmer,Trp,yes,no,no,no,no,4748,2,2,,52.498894,0.534063,4697,,1672,2,2,4296,339,173,"10,716.00",,2,2,,,,2,2,,5,1,1,5,2951,2,2,1746,2,2,,,51,2,1,,,,2,2,
1,NCA,GTM,Guatemala,2000,11204.183,"10,889.00",LM,CAmer,Trp,yes,no,no,no,no,4208,2,2,-540,45.76898,0.375574,4115,-582,1522,2,2,4986,308,173,"10,716.00",,2,2,,,73,2,2,73,8,1,1,8,2292,2,2,1823,2,2,,,93,2,1,42,,36,2,2,
1,NCA,GTM,Guatemala,2005,12678.919,"10,889.00",LM,CAmer,Trp,yes,no,no,no,no,3938,2,2,-270,42.140182,0.310594,3837,-278,1371,2,2,5407,284,173,"10,716.00",,2,2,,,48,2,2,48,9,1,1,9,1953,2,2,1884,2,2,,,101,2,1,8,,21,2,2,
1,NCA,GTM,Guatemala,2010,14341.576,"10,889.00",LM,CAmer,Trp,yes,no,no,no,no,3722,2,2,-216,39.705569,0.259525,3590,-247,1342,2,2,5652,221,173,"10,716.00",,2,2,,,38,2,2,38,10,1,1,10,1627,2,2,1963,2,2,,,132,2,1,31,,18,2,2,0.092
1,NCA,GTM,Guatemala,2015,16325.17332,"10,889.00",LM,CAmer,Trp,yes,no,no,no,no,3540,2,2,-182,37.731827,0.216843,3355,-235,1334,2,2,5842,200,173,"10,716.00",,2,2,,,,2,2,,,1,1,,1334,2,2,2021,2,2,,,185,2,1,53,8,16,2,2,0.025
1,NCA,GTM,Guatemala,9999,,,LM,CAmer,Trp,yes,no,no,no,no,3540,2,2,,,,,,,2,2,,,,0,,2,2,,,,2,2,,,1,1,,,2,2,,2,2,,,,2,1,,,,2,2,
1,SAM,GUF,French Guiana,1990,117.039,"8,396.00",,SAmer,Trp,no,no,no,no,no,8218,3,2,,99.371221,70.215911,8217.3,,0,3,3,52,0,126,"8,270.00",0,3,3,0,0,0.5,3,3,0.5,0,3,3,0,8147.3,2,3,70,3,3,0,,0.7,3,3,,0.5,75,2,3,0
1,SAM,GUF,French Guiana,2000,164.993,"8,396.00",,SAmer,Trp,no,no,no,no,no,8182,3,2,-36,99.272021,49.589983,8181.3,-36,0,3,3,60,0,154,"8,242.00",0,3,3,0,0,1.5,3,3,1.5,0,3,3,0,8025.3,2,3,156,3,3,0,,0.7,3,3,0,0.5,65,2,3,0
1,SAM,GUF,French Guiana,2005,202.01,"8,396.00",,SAmer,Trp,no,no,no,no,no,8168,3,2,-14,99.10216,40.433642,8167.3,-14,0,3,3,74,0,154,"8,242.00",0,3,3,0,0,2.5,3,3,2.5,0,3,3,0,7964.3,2,3,203,3,3,0,,0.7,3,3,0,0.5,60,2,3,0
1,SAM,GUF,French Guiana,2010,231.169,"8,396.00",,SAmer,Trp,no,no,no,no,no,8138,3,2,-30,98.73817,35.203682,8137.3,-30,0,3,3,104,0,154,"8,242.00",0,3,3,0,0,2.5,3,3,2.5,0,3,3,0,7831.3,2,3,306,3,3,0,,0.7,3,3,0,0.5,69,2,3,0
1,SAM,GUF,French Guiana,2015,262.2711532,"8,396.00",,SAmer,Trp,no,no,no,no,no,8130,3,2,-8,98.641107,30.998453,8129.3,-8,0,3,3,112,0,154,"8,242.00",,3,3,,,,3,3,,,3,3,,7812.8,2,3,316.5,3,3,0,,0.7,3,3,0,0.5,60,2,3,0
1,SAM,GUF,French Guiana,9999,,,,SAmer,Trp,no,no,no,no,no,8130,3,2,,,,,,,3,3,,,,0,,3,3,,,,3,3,,,3,3,,,2,3,,3,3,,,,3,3,,,,2,3,
1,OCE,GUM,Guam,1990,130.482,54,H,OCE,Trp,no,no,no,no,no,25,2,1,,46.296296,0.191597,,,0,1,1,29,,0,54,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,OCE,GUM,Guam,2000,155.328,54,H,OCE,Trp,no,no,no,no,no,25,2,1,,46.296296,0.16095,,,0,1,1,29,,0,54,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,OCE,GUM,Guam,2005,158.401,54,H,OCE,Trp,no,no,no,no,no,25,2,1,,46.296296,0.157827,,,0,1,1,29,,0,54,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,OCE,GUM,Guam,2010,159.44,54,H,OCE,Trp,no,no,no,no,no,25,2,1,,46.296296,0.156799,,,0,1,1,29,,0,54,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,OCE,GUM,Guam,2015,190.9252346,54,H,OCE,Trp,no,no,no,no,no,25,2,1,,46.296296,0.130941,,,0,1,1,29,,0,54,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,OCE,GUM,Guam,9999,,,,OCE,Trp,no,no,no,no,no,25,2,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,,1,1,
1,SAM,GUY,Guyana,1990,725.043,"21,497.00",LM,SAmer,Trp,yes,no,no,no,no,16660,2,2,,93.124651,22.977948,16660,,1795,2,2,1230,,1812,"19,685.00",,1,1,0,,,3,3,4,,1,1,0,9477,3,3,7183,3,3,0,7183,0,2,2,,0,81,2,2,0
1,SAM,GUY,Guyana,2000,744.471,"21,497.00",LM,SAmer,Trp,yes,no,no,no,no,16622,2,2,-38,92.912241,22.327263,16622,-38,1795,2,2,1268,,1812,"19,685.00",,1,1,0,,,3,3,4,,1,1,0,8277,3,3,8345,3,3,0,8345,0,2,2,0,0,81,2,2,0
1,SAM,GUY,Guyana,2005,760.834,"21,497.00",LM,SAmer,Trp,yes,no,no,no,no,16602,2,2,-20,92.800447,21.820791,16602,-20,1795,2,2,1288,,1812,"19,685.00",,1,1,0,,,3,3,4,,1,1,0,7677,3,3,8925,3,3,0,8925,0,2,2,0,0,81,2,2,0
1,SAM,GUY,Guyana,2010,786.126,"21,497.00",LM,SAmer,Trp,yes,no,no,no,no,16576,2,2,-26,92.655115,21.085678,16576,-26,1795,2,2,1314,,1812,"19,685.00",,1,1,,,,3,3,10,0.027,1,1,,7077,3,3,9499,3,3,0,9499,0,2,2,0,0,81,2,2,0.027
1,SAM,GUY,Guyana,2015,762.5989906,"21,497.00",LM,SAmer,Trp,yes,no,no,no,no,16526,2,2,-50,92.375629,21.670629,16526,-50,1795,2,2,1364,,1812,"19,685.00",,1,1,,,,3,3,,,1,1,,6477,3,3,10049,3,3,0,10049,0,2,2,0,0,81,2,2,0.3
1,SAM,GUY,Guyana,9999,,,LM,SAmer,Trp,yes,no,no,no,no,16526,2,2,,,,,,,2,2,,,,0,,1,1,,,,3,3,,,1,1,,,3,3,,3,3,,,,2,2,,,,2,2,
1,NCA,HND,Honduras,1990,4903.694,"11,249.00",LM,CAmer,Trp,yes,no,no,no,no,8136,1,1,,79.067055,1.659157,,,899,1,1,2154,,60,"11,189.00",,1,1,0,0,,1,1,,,1,1,0,,1,1,,1,1,,,,1,1,,,81,1,1,
1,NCA,HND,Honduras,2000,6235.561,"11,249.00",LM,CAmer,Trp,yes,no,no,no,no,6392,1,1,-1744,63.907219,1.025088,,,1187,1,1,3610,,60,"11,189.00",,1,1,0,0,,1,1,,,1,1,0,,1,1,,1,1,,,,1,1,,,101,1,1,
1,NCA,HND,Honduras,2005,6898.825,"11,249.00",LM,CAmer,Trp,yes,no,no,no,no,5792,1,1,-600,58.754311,0.839563,5792,,1331,1,1,4066,,60,"11,189.00",,1,1,0,0,,1,1,,,1,1,0,457,1,1,5335,1,1,,,0,1,1,,0,111,1,1,
1,NCA,HND,Honduras,2010,7621.204,"11,249.00",LM,CAmer,Trp,yes,no,no,no,no,5192,1,1,-600,53.448631,0.681257,5192,-600,1475,1,1,4522,,60,"11,189.00",,1,1,,,,1,1,,,1,1,,457,1,1,4735,1,1,,,0,1,1,0,0,121,1,1,
1,NCA,HND,Honduras,2015,8384.848089,"11,249.00",LM,CAmer,Trp,yes,no,no,no,no,4592,1,1,-600,47.983281,0.547655,4592,-600,1619,1,1,4978,,60,"11,189.00",,1,1,,,,1,1,,,1,1,,457,1,1,4135,1,1,,,0,1,1,0,,131,1,1,
1,NCA,HND,Honduras,9999,,,,CAmer,Trp,yes,no,no,no,no,4592,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,EU,HRV,Croatia,1990,4793.521,"5,659.00",H,Europe,Temp,no,no,yes,no,yes,1850,2,2,,34.780974,0.385938,1758,,277,2,2,3469,,63,"5,596.00",,1,1,1.59,,,1,1,,,1,1,,7,2,2,1751,2,2,54,54,92,2,2,,28,0,3,3,0
1,EU,HRV,Croatia,2000,4475.201,"5,659.00",H,Europe,Temp,no,no,yes,no,yes,1885,2,2,35,36.382938,0.42121,1804,46,415,2,2,3296,,63,"5,596.00",,1,1,0.79,,,1,1,,6.42,1,1,0.72,7,2,2,1797,2,2,55,55,81,2,2,-11,27,0,3,3,0
1,EU,HRV,Croatia,2005,4388.857,"5,659.00",H,Europe,Temp,no,no,yes,no,yes,1903,2,2,18,37.226135,0.433598,1827,23,484,2,2,3209,205,63,"5,596.00",,1,1,0.54,,,1,1,,6.85,1,1,0.62,7,2,2,1820,2,2,56,56,76,2,2,-5,27,0,3,3,0
1,EU,HRV,Croatia,2010,4338.027,"5,659.00",H,Europe,Temp,no,no,yes,no,yes,1920,2,2,17,38.080127,0.442598,1850,23,554,2,2,3122,205,63,"5,596.00",,1,1,0.93,,,1,1,,7.51,1,1,1.46,7,2,2,1843,2,2,56,56,70,2,2,-6,27,0,3,3,0
1,EU,HRV,Croatia,2015,4355.61546,"5,659.00",H,Europe,Temp,no,no,yes,no,yes,1922,2,2,2,38.233539,0.441269,1847,-3,569,2,2,3105,205,63,"5,596.00",,1,1,,,,1,1,,,1,1,,7,2,2,1840,2,2,57,57,75,2,2,5,27,0,3,3,0
1,EU,HRV,Croatia,9999,,,,Europe,Temp,no,no,yes,no,yes,1922,2,2,,,,,,,2,2,,,,0,,1,1,,,,1,1,,,1,1,,,2,2,,2,2,,,,2,2,,,,3,3,
1,NCA,HTI,Haiti,1990,7110.116,"2,775.00",L,Carib,Trp,no,no,no,no,no,116,1,1,,4.208999,0.016315,104,,0,1,1,2640,975,19,"2,756.00",,1,1,,,,,,,0.8,1,1,0.8,0,1,1,104,1,1,,,12,1,1,,,15,1,1,15
1,NCA,HTI,Haiti,2000,8578.234,"2,775.00",L,Carib,Trp,no,no,no,no,no,109,1,1,-7,3.955007,0.012707,89,-15,0,1,1,2647,,19,"2,756.00",,1,1,,,,,,,0.8,1,1,0.8,0,1,1,89,1,1,,,20,1,1,8,,14.3,1,1,14.3
1,NCA,HTI,Haiti,2005,9260.879,"2,775.00",L,Carib,Trp,no,no,no,no,no,105,1,1,-4,3.809869,0.011338,81,-8,0,1,1,2651,,19,"2,756.00",,1,1,,,,,,,0.8,1,1,0.8,0,1,1,81,1,1,,,24,1,1,4,,13.7,1,1,13.7
1,NCA,HTI,Haiti,2010,9896.4,"2,775.00",L,Carib,Trp,no,no,no,no,no,101,1,1,-4,3.664731,0.010206,73,-8,0,1,1,2655,,19,"2,756.00",,1,1,,,,,,,0.8,1,1,0.8,0,1,1,73,1,1,,,28,1,1,4,,13.1,1,1,13.1
1,NCA,HTI,Haiti,2015,10646.00633,"2,775.00",L,Carib,Trp,no,no,no,no,no,97,1,1,-4,3.519594,0.009111,65,-8,0,1,1,2659,,19,"2,756.00",,1,1,,,,,,,,1,1,,0,1,1,65,1,1,,,32,1,1,4,,12.5,1,1,12.5
1,NCA,HTI,Haiti,9999,,,,Carib,Trp,no,no,no,no,no,97,1,1,,,,,,,1,1,,,,0,,1,1,,,,,,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,EU,HUN,Hungary,1990,10385.061,"9,303.00",UM,Europe,Temp,no,no,no,no,yes,1801,3,3,,19.732661,0.173422,348,,0,3,1,7326,95,176,"9,127.00",14.2,3,3,7.5,,0.33,3,3,0.33,22.2,3,3,22.2,0,3,3,348,1,1,166,,1453,1,1,,572,0,3,3,0
1,EU,HUN,Hungary,2000,10224.113,"9,303.00",UM,Europe,Temp,no,no,no,no,yes,1917,3,3,116,21.003616,0.187498,398,50,0,3,1,7210,95,176,"9,127.00",16.1,3,3,10.9,,0.53,3,3,0.53,20.4,3,3,20.4,0,3,3,398,1,1,190,,1519,1,1,66,613,0,3,3,0
1,EU,HUN,Hungary,2005,10095.964,"9,303.00",UM,Europe,Temp,no,no,no,no,yes,1983,3,3,66,21.726745,0.196415,417,19,0,3,1,7144,103,176,"9,127.00",13.1,3,3,12,,0.54,3,3,0.54,20.1,3,3,20.1,0,3,3,417,1,1,199,,1566,1,1,47,650,0,3,3,0
1,EU,HUN,Hungary,2010,10014.633,"9,303.00",UM,Europe,Temp,no,no,no,no,yes,2046,3,3,63,22.417004,0.204301,417,0,0,3,1,7081,103,176,"9,127.00",7.3,3,3,5,,0.4,3,3,0.4,14.2,3,3,14.2,0,3,3,417,1,1,199,,1629,1,1,63,665,0,3,3,0
1,EU,HUN,Hungary,2015,9882.909127,"9,303.00",UM,Europe,Temp,no,no,no,no,yes,2069,3,3,23,22.973573,0.209351,417,0,121,3,1,6937,103,176,"9,127.00",,3,3,,,,3,3,,,3,3,,0,3,3,417,1,1,199,,1652,1,1,23,,0,3,3,0
1,EU,HUN,Hungary,9999,,,UM,Europe,Temp,no,no,no,no,yes,2069,3,3,,,,,,,3,1,,,,0,,3,3,,,,3,3,,,3,3,,,3,3,,1,1,,,,1,1,,,,3,3,
1,AS,IDN,Indonesia,1990,178633.239,"181,157.00",LM,SSEAsia,Trp,yes,no,no,no,no,118545,3,3,,79.437781,0.663622,,,22627,2,2,30685,5220,9300,"171,857.00",60.2418,2,1,60.2418,,1.87,2,2,,60.7,3,3,60.67,,2,1,,2,2,,,,3,3,,,3058,2,2,3.153
1,AS,IDN,Indonesia,2000,208938.698,"181,157.00",LM,SSEAsia,Trp,yes,no,no,no,no,99409,3,3,-19136,66.614622,0.475781,96087,,22627,2,2,49821,5220,9300,"171,857.00",85.8832,2,1,85.8832,,3.51,2,2,,33,3,3,33,49453,2,1,46634,2,2,0,0,3322,3,3,,0,3062.2,2,2,3.593
1,AS,IDN,Indonesia,2005,224480.901,"181,157.00",LM,SSEAsia,Trp,yes,no,no,no,no,97857,3,3,-1552,65.390141,0.435926,93198,-2889,22206,2,2,51794,8063,9300,"171,857.00",938.648,2,1,938.648,,1.17,2,2,,525.284,3,3,153.9414,48310,2,1,44888,2,2,0,0,4659,3,3,1337,0,3443.8,2,2,3.448
1,AS,IDN,Indonesia,2010,240676.485,"181,157.00",LM,SSEAsia,Trp,yes,no,no,no,no,94432,3,3,-3425,62.598274,0.392361,89629,-3569,21003,2,2,56422,9406,9300,"171,857.00",1910.052,2,1,1910.052,,0.45,2,2,,866.74,3,3,542.3,47167,2,1,42462,2,2,0,0,4803,3,3,144,0,2843.9,2,2,4.726
1,AS,IDN,Indonesia,2015,251181.4658,"181,157.00",LM,SSEAsia,Trp,yes,no,no,no,no,91010,3,3,-3422,62.71837,0.362328,86064,-3565,26748,2,2,54099,10748,9300,"171,857.00",,2,1,,,,2,2,,,3,3,,46024,2,1,40040,2,2,0,0,4946,3,3,143,0,2244,2,2,6.004
1,AS,IDN,Indonesia,9999,,,LM,SSEAsia,Trp,yes,no,no,no,no,91010,3,3,,,,,,,2,2,,,,0,,2,1,,,,2,2,,,3,3,,,2,1,,2,2,,,,3,3,,,,2,2,
1,EU,IMN,Isle of Man,1990,70.312,57.2,H,Europe,Temp,no,no,no,no,no,3.46,1,1,,6.063792,0.049209,,,0,1,1,53.6,0,0.103,57.1,0,1,1,0,0,0,1,1,0,0,1,1,0,,1,1,,1,1,,,,1,1,,,0,3,3,0
1,EU,IMN,Isle of Man,2000,76.806,57.2,H,Europe,Temp,no,no,no,no,no,3.46,1,1,,6.063792,0.045049,,,0,1,1,53.6,0,0.103,57.1,0,1,1,0,0,0,1,1,0,0,1,1,0,,1,1,,1,1,,,,1,1,,,0,3,3,0
